replica	analysis	section	series	kind	coordinate	coordinate_y	value	unit	coordinate_unit	source
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.46		1.9316285	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.48		1.9488784	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.5		1.9334815	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.52		1.9382375	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.54		1.9338383	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.56		1.913583	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.58		1.887053	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.6		1.8647814	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.62		1.8404363	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.64		1.8519206	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.66		1.8592756	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.68		1.8855785	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.7		1.8509004	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.72		1.8635564	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.74		1.8227819	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.76		1.842523	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.78		1.8333078	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.8		1.852778	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.82		1.8563106	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.84		1.8563542	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.86		1.843268	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.88		1.8228587	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.9		1.8061755	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.92		1.7931735	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.94		1.7591331	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.96		1.7686222	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	5.98		1.7452645	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6		1.7680023	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.02		1.7603402	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.04		1.7527197	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.06		1.756025	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.08		1.7175681	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.1		1.7110801	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.12		1.7021105	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.14		1.717823	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.16		1.7317837	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.18		1.7323659	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.2		1.7436732	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.22		1.7405978	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.24		1.7098542	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.26		1.7104655	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.28		1.6969526	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.3		1.7305525	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.32		1.7070139	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.34		1.7143773	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.36		1.7146251	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.38		1.7055838	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.4		1.7176682	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.42		1.690637	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.44		1.7065639	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.46		1.7120708	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.48		1.7143953	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.5		1.7347819	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.52		1.7401584	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.54		1.7732945	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.56		1.7741849	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.58		1.7589687	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.6		1.7894696	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.62		1.7668913	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.64		1.7853486	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.66		1.7764206	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.68		1.7876626	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.7		1.7961108	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.72		1.7980135	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.74		1.7876994	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.76		1.7679012	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.78		1.7679515	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.8		1.7805104	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.82		1.7780388	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.84		1.8263595	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.86		1.8574777	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.88		1.9046435	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.9		1.9164195	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.92		1.9315296	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.94		1.9579145	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.96		1.9794059	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	6.98		2.0002112	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7		2.0137029	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.02		2.0268329	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.04		2.0387382	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.06		2.0226654	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.08		2.0041391	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.1		1.9597322	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.12		1.9799116	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.14		1.9885494	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.16		1.980029	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC RMSD	protein backbone	RMSD	timeseries	7.18		1.9407432	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rmsd.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0		18.324811	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.02		18.316836	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.04		18.328432	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.06		18.315486	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.08		18.285756	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.1		18.314625	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.12		18.319634	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.14		18.331473	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.16		18.325219	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.18		18.287879	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.2		18.313301	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.22		18.289721	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.24		18.318253	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.26		18.315588	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.28		18.261359	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.3		18.31931	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.32		18.299641	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.34		18.27338	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.36		18.285435	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.38		18.29293	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.4		18.261703	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.42		18.291583	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.44		18.280769	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.46		18.280707	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.48		18.323405	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.5		18.253786	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.52		18.234182	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.54		18.252401	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.56		18.254673	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.58		18.220408	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.6		18.237618	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.62		18.232758	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.64		18.229608	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.66		18.232746	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.68		18.221551	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.7		18.192867	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.72		18.187973	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.74		18.165262	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.76		18.164813	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.78		18.18278	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.8		18.195994	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.82		18.161267	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.84		18.18079	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.86		18.13655	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.88		18.172064	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.9		18.122395	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.92		18.112499	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.94		18.09952	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.96		18.118712	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	0.98		18.122611	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1		18.083536	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.02		18.121581	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.04		18.101351	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.06		18.106669	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.08		18.11264	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.1		18.062381	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.12		18.081285	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.14		18.069069	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.16		18.038518	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.18		18.021034	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.2		18.041623	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.22		18.028863	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.24		18.011257	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.26		18.034467	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.28		18.062707	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.3		18.0189	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.32		18.004518	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.34		17.986258	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.36		17.992477	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.38		17.996509	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.4		18.001755	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.42		17.982711	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.44		17.986043	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
SYNTHETIC_replica_3	SYNTHETIC radius of gyration	protein	Rg	timeseries	1.46		17.976417	angstrom	time (ns)	raw/SYNTHETIC_replica_3/rg.dat
